"sample_id","Endfoot_Organization","Homeostatic_Astrocytes","Reactive_Astrocytes","BBB_Specialization","Endothelial_Angiogenesis","Basement_Membrane","ECM_Remodeling","Neuroinflammation"
"CGGA_108",0.463371251384753,-0.293197627741885,0.576426426188228,0.168778421741503,2.00720200781182,1.21106591832756,0.551460279443454,0.197692124679295
"CGGA_1082",-0.657955269404146,-0.548962058879522,-0.335794390684799,-0.374127208417701,-0.421960319471824,-0.367735743903486,-0.298548781923414,-0.217883668978296
"CGGA_1086",-0.840398319903199,-0.921330683468301,-0.623542705228159,-0.96119091319684,-0.455958319580899,0.294341673363937,-0.179268091701026,-0.476964282174309
"CGGA_1087",-0.37256717072567,-0.270698279650838,-0.563539158177711,0.924166301830369,-0.279012940074383,-0.527585554157616,-0.149752311730486,-0.641388712622628
"CGGA_1097",1.18798668771605,1.32464513044318,1.02327797685623,0.187975066343262,-0.37340871636981,-0.235060830895207,-0.0528331117632755,-0.207976062122094
"CGGA_1100",-0.890012129855262,-0.790135078935318,-0.729927994361425,-0.863849685071907,-0.735174868889561,-0.640818622819596,0.170371003323183,-0.691853721493343
"CGGA_1101",-0.891641480851933,-0.735945335083042,-0.70946013128088,-0.778956095946127,-0.738232186954258,-0.339656519111989,-0.391696148762617,-0.68576061914904
"CGGA_1103",0.0301617137340106,-0.0175233291054833,-0.514600556041273,-0.210664378589196,0.762547064813304,0.248718930610895,0.232554209297482,-0.266276022219881
"CGGA_1106",0.927121188953096,-0.0568147183960998,0.25152452698183,0.239393647341297,0.482350603541075,1.13231348131213,0.455835812230347,0.508333048450804
"CGGA_1108",0.338445810721729,-0.391246338557916,1.13170370167104,0.441652580777268,-0.122026960039271,0.332214009925868,0.572217446020697,0.63762804712864
"CGGA_1111",-0.559611932639354,-0.540327945659021,-0.12828374946233,-0.258236884083639,1.24497218377256,1.13605337765189,0.669526952438051,0.524613273655969
"CGGA_112",-0.288366617316208,0.00967735836051595,-0.431221780430402,-0.0563302578932151,-0.378657279366093,-0.282842027120222,0.174406374710192,-0.257200237039116
"CGGA_1120",-1.0279237674631,-0.82193503398021,-0.728862500737675,-1.02203837602697,-0.593249258117744,-0.494028983170187,-0.13753823747176,-0.693713566553706
"CGGA_1121",-0.245320694553577,-0.236402869618912,-0.440119823052387,-0.246885579110954,-0.598205095971933,-0.304334096177832,-0.279334047994401,-0.122086905196849
"CGGA_1126",-0.6135335405507,-0.43036742263531,-0.50321062433032,-0.239601172145916,-0.581368345113424,-0.204548379650597,-0.291378275638212,-0.105572509974652
"CGGA_1127",-0.677185312947842,-0.117547370831319,0.154796627599219,0.076119128989925,-0.571617539438534,-0.335488174144162,-0.371992815881158,-0.0422991772310559
"CGGA_1130",0.273594014421853,-0.120326061143412,0.378928172023545,1.80611884712052,0.887340953879218,0.210454750275663,-0.187490812101929,0.102848432791117
"CGGA_1131",-0.70559541354899,0.00428216276547884,-0.492502428143964,-0.463939315920649,-0.319873908883664,-0.34895433316019,-0.0589216131780271,-0.52811578876914
"CGGA_1132",-0.041840893792368,-0.511689753912507,0.0874674262947896,-0.368163940387928,-0.615912839570766,-0.582004032016277,-0.282083000276454,-0.366137185778441
"CGGA_1134",-0.088140996017531,-0.392720716167465,0.0893994726740357,0.701783055769484,-0.146404805003393,0.485322880399616,0.709362778868707,0.443606394768734
"CGGA_1135",0.977979638062666,0.169679564834984,0.375826254564335,2.18168819363532,1.35285900039078,1.32486231155634,0.235174063312272,0.178342005995247
"CGGA_1137",-0.948775168469286,-0.945542459460884,-0.63810255294921,-0.975962523207759,-0.678427930370671,-0.65171627105839,-0.200242430247185,-0.631524599966219
"CGGA_1138",0.466315207078623,-0.36401761008474,-0.234686577349062,0.147541834689449,-0.538976752210946,-0.146701727302148,-0.27748812201604,-0.42571267872283
"CGGA_1141",-0.0230740170787633,0.0884611497097653,-0.20784975932026,-0.0208909826965518,-0.356446446177664,-0.434100501500964,-0.387508475262594,-0.277748944734842
"CGGA_1142",0.465050116687704,-0.318179291193517,-0.269226165536618,0.233347436777864,0.247467477090644,0.742197577051689,0.560291941890467,-0.475907934572693
